id,pos,name,x,y
92,OL,Matt Stankiewitch,9.43629244131,3.41460358806
93,OL,Cordy Glenn,7.72252044368,7.13679758888
94,OL,Zach Williams,-2.68610156435,1.59150591587
95,OL,Matt Paradis,0.422876683656,-2.77392416176
96,OL,Rodney Hudson,6.23073731723,2.66516806102
97,OL,Josh LeRibeus,4.70067435724,4.35627741028
98,OL,Russell Bodine,-11.2074856166,14.0246554067
99,OL,Travis Swanson,9.55057115628,-3.76625068474
100,OL,Joseph Barksdale,-2.63598470757,2.647497003
101,OL,Zebrie Sanders,0.926171594681,2.46097475986
102,OL,Jonotthan Harrison,-10.1173657955,-1.08474229712
103,OL,Dakota Dozier,2.83526506375,-2.191682631
104,OL,DeMarcus Love,4.08776414858,2.16151754999
105,OL,Amini Silatolu,-6.81706654419,0.631830963096
106,OL,Ryan Groy,-6.01997463203,-1.17385391812
107,OL,Vinston Painter,1.90947462351,6.73819379143
108,OL,Kris O'Dowd,-5.8894449515,3.90504801406
109,OL,Mark Jackson,12.87297814,-2.93286894728
110,OL,David Quessenberry,-10.3293660863,-3.22233251843
111,OL,James Brewer,1.85421025513,-0.392680128833
112,OL,Brandon Thomas,0.69570956613,9.5613276165
113,OL,Conor Boffeli,2.07143595336,-4.43619312434
114,OL,Gabe Jackson,-7.55379450362,2.55077532235
115,OL,Keith Williams,9.2789185705,-0.724792531561
116,OL,Ronald Leary,-3.80662047059,3.40349589893
117,OL,Derek Newton,2.20748089229,-1.32980773014
118,OL,Edmond Kugbila,-1.40154468256,-3.13735727367
119,OL,Tyler Larsen,-0.915648094252,10.2933122839
120,OL,Isaiah Thompson,19.5015390607,1.60242259332
121,OL,Lamar Holmes,-1.4821735173,-4.24535469135
122,OL,Emmett Cleary,-6.0789979056,-3.26233039526
123,OL,Ben Jones,-4.90753505934,2.10609715965
124,OL,Ricky Henry,12.8969116456,-2.97626378355
125,OL,Cyril Richardson,11.3692686574,1.78279360541
126,OL,Nate Solder,-8.20231373929,-6.87282510853
127,OL,Justin Britt,4.02719743645,-1.90523435815
128,OL,Rishaw Johnson,-6.40901555518,-5.42843398356
129,OL,Kelechi Osemele,-3.60903906719,5.53366807748
130,OL,Donald Stephenson,-12.4071104069,-9.92864273443
131,OL,T.J. Johnson,4.15745197885,7.31738183622
132,OL,Dustin Waldron,-1.86383556694,2.86175730867
133,OL,James Brown,0.329966677892,-1.76034778783
134,OL,Alex Linnenkohl,12.2708133166,0.948749500825
135,OL,Derek Sherrod,4.59224063103,-1.84967167396
136,OL,Reid Fragel,-13.1991479223,4.3218027221
137,OL,Lamar Mady,5.07516444499,10.6383013087
138,OL,Wesley Johnson,-9.48563258152,-1.99808257672
139,OL,Cameron Fleming,5.10350850061,1.41116408098
140,OL,Luke Joeckel,-4.88559969395,0.0825527285622
141,OL,Jah Reid,-10.0580936539,-0.0828954425109
